"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","datetime"
"1371",2007-02-01,"22:50:00",1.558,0.348,243.03,6.4,0,1,18,2007-02-01 22:50:00
"1372",2007-02-01,"22:51:00",1.558,0.348,243.26,6.4,0,2,18,2007-02-01 22:51:00
"1373",2007-02-01,"22:52:00",1.554,0.348,243.06,6.4,0,1,18,2007-02-01 22:52:00
"1374",2007-02-01,"22:53:00",1.552,0.346,243,6.4,0,1,19,2007-02-01 22:53:00
"1375",2007-02-01,"22:54:00",1.528,0.312,243.15,6.4,0,2,18,2007-02-01 22:54:00
"1376",2007-02-01,"22:55:00",1.484,0.244,243.35,6.2,0,1,18,2007-02-01 22:55:00
"1377",2007-02-01,"22:56:00",1.458,0.204,243.5,6,0,1,18,2007-02-01 22:56:00
"1378",2007-02-01,"22:57:00",1.398,0.108,244.09,5.6,0,1,18,2007-02-01 22:57:00
"1379",2007-02-01,"22:58:00",1.4,0.11,244.42,5.6,0,2,18,2007-02-01 22:58:00
"1380",2007-02-01,"22:59:00",1.396,0.108,243.97,5.6,0,1,19,2007-02-01 22:59:00
"1381",2007-02-01,"23:00:00",1.392,0.108,243.76,5.6,0,1,18,2007-02-01 23:00:00
"1382",2007-02-01,"23:01:00",1.396,0.112,244.14,5.6,0,1,18,2007-02-01 23:01:00
"1383",2007-02-01,"23:02:00",1.382,0.106,242.93,5.6,0,2,18,2007-02-01 23:02:00
"1384",2007-02-01,"23:03:00",1.382,0.106,242.88,5.6,0,1,18,2007-02-01 23:03:00
"1385",2007-02-01,"23:04:00",1.384,0.106,243.05,5.6,0,1,18,2007-02-01 23:04:00
"1386",2007-02-01,"23:05:00",1.386,0.106,243.4,5.6,0,1,18,2007-02-01 23:05:00
"1387",2007-02-01,"23:06:00",1.392,0.11,243.92,5.6,0,1,19,2007-02-01 23:06:00
"1388",2007-02-01,"23:07:00",1.4,0.114,244.74,5.6,0,2,18,2007-02-01 23:07:00
"1389",2007-02-01,"23:08:00",1.406,0.116,245.23,5.6,0,1,18,2007-02-01 23:08:00
"1390",2007-02-01,"23:09:00",1.412,0.118,245.73,5.6,0,1,19,2007-02-01 23:09:00
"1391",2007-02-01,"23:10:00",1.376,0.06,245.36,5.6,0,1,18,2007-02-01 23:10:00
"1392",2007-02-01,"23:11:00",1.338,0,245.51,5.4,0,0,19,2007-02-01 23:11:00
"1393",2007-02-01,"23:12:00",1.336,0,245.29,5.4,0,0,18,2007-02-01 23:12:00
"1394",2007-02-01,"23:13:00",1.332,0,244.99,5.4,0,0,18,2007-02-01 23:13:00
"1395",2007-02-01,"23:14:00",1.328,0,244.54,5.4,0,0,19,2007-02-01 23:14:00
"1396",2007-02-01,"23:15:00",1.326,0,244.34,5.4,0,0,18,2007-02-01 23:15:00
"1397",2007-02-01,"23:16:00",1.324,0,244.17,5.4,0,0,18,2007-02-01 23:16:00
"1398",2007-02-01,"23:17:00",1.328,0,244.47,5.4,0,0,19,2007-02-01 23:17:00
"1399",2007-02-01,"23:18:00",1.328,0,244.51,5.4,0,0,18,2007-02-01 23:18:00
"1400",2007-02-01,"23:19:00",1.31,0,242.96,5.4,0,0,18,2007-02-01 23:19:00
"1401",2007-02-01,"23:20:00",1.312,0,243.08,5.4,0,0,18,2007-02-01 23:20:00
"1402",2007-02-01,"23:21:00",1.42,0.108,242.37,5.8,0,0,18,2007-02-01 23:21:00
"1403",2007-02-01,"23:22:00",1.408,0.112,241.93,5.8,0,0,18,2007-02-01 23:22:00
"1404",2007-02-01,"23:23:00",1.408,0.114,242.29,5.8,0,0,18,2007-02-01 23:23:00
"1405",2007-02-01,"23:24:00",1.404,0.112,242.07,5.8,0,0,18,2007-02-01 23:24:00
"1406",2007-02-01,"23:25:00",1.454,0.164,241.61,6,0,0,18,2007-02-01 23:25:00
"1407",2007-02-01,"23:26:00",1.47,0.212,241.47,6,0,0,18,2007-02-01 23:26:00
"1408",2007-02-01,"23:27:00",1.47,0.212,241.44,6,0,0,17,2007-02-01 23:27:00
"1409",2007-02-01,"23:28:00",1.472,0.214,241.77,6,0,0,18,2007-02-01 23:28:00
"1410",2007-02-01,"23:29:00",1.468,0.214,241.55,6,0,0,18,2007-02-01 23:29:00
"1411",2007-02-01,"23:30:00",1.472,0.218,242.25,6,0,0,18,2007-02-01 23:30:00
"1412",2007-02-01,"23:31:00",1.464,0.214,241.55,6,0,0,18,2007-02-01 23:31:00
"1413",2007-02-01,"23:32:00",1.46,0.214,241.51,6,0,0,18,2007-02-01 23:32:00
"1414",2007-02-01,"23:33:00",1.456,0.212,241.19,6,0,0,18,2007-02-01 23:33:00
"1415",2007-02-01,"23:34:00",1.456,0.214,241.38,6,0,0,18,2007-02-01 23:34:00
"1416",2007-02-01,"23:35:00",1.456,0.214,241.42,6,0,0,17,2007-02-01 23:35:00
"1417",2007-02-01,"23:36:00",1.41,0.152,241.13,5.8,0,0,18,2007-02-01 23:36:00
"1418",2007-02-01,"23:37:00",1.344,0,241.96,5.4,0,0,18,2007-02-01 23:37:00
"1419",2007-02-01,"23:38:00",1.304,0,242.2,5.4,0,0,18,2007-02-01 23:38:00
"1420",2007-02-01,"23:39:00",1.31,0,242.87,5.4,0,0,18,2007-02-01 23:39:00
"1421",2007-02-01,"23:40:00",1.316,0,243.35,5.4,0,0,18,2007-02-01 23:40:00
"1422",2007-02-01,"23:41:00",1.31,0,242.87,5.4,0,0,18,2007-02-01 23:41:00
"1423",2007-02-01,"23:42:00",1.312,0,243.03,5.4,0,0,18,2007-02-01 23:42:00
"1424",2007-02-01,"23:43:00",1.314,0,243.19,5.4,0,0,19,2007-02-01 23:43:00
"1425",2007-02-01,"23:44:00",1.35,0,243.25,5.4,0,0,18,2007-02-01 23:44:00
"1426",2007-02-01,"23:45:00",1.494,0,242.58,6,0,0,18,2007-02-01 23:45:00
"1427",2007-02-01,"23:46:00",1.388,0,242.46,5.6,0,0,18,2007-02-01 23:46:00
"1428",2007-02-01,"23:47:00",1.442,0,242.35,5.8,0,0,18,2007-02-01 23:47:00
"1429",2007-02-01,"23:48:00",1.48,0,242.33,6,0,0,18,2007-02-01 23:48:00
"1430",2007-02-01,"23:49:00",1.422,0,242.58,5.8,0,0,18,2007-02-01 23:49:00
"1431",2007-02-01,"23:50:00",1.314,0,242.81,5.4,0,0,18,2007-02-01 23:50:00
"1432",2007-02-01,"23:51:00",1.318,0,243.27,5.4,0,0,18,2007-02-01 23:51:00
"1433",2007-02-01,"23:52:00",1.328,0,244.07,5.4,0,0,18,2007-02-01 23:52:00
"1434",2007-02-01,"23:53:00",1.326,0,243.92,5.4,0,0,18,2007-02-01 23:53:00
"1435",2007-02-01,"23:54:00",1.326,0,243.97,5.4,0,0,18,2007-02-01 23:54:00
"1436",2007-02-01,"23:55:00",1.318,0,243.2,5.4,0,0,18,2007-02-01 23:55:00
"1437",2007-02-01,"23:56:00",1.316,0,243.04,5.4,0,0,19,2007-02-01 23:56:00
"1438",2007-02-01,"23:57:00",1.316,0,243.07,5.4,0,0,18,2007-02-01 23:57:00
"1439",2007-02-01,"23:58:00",1.32,0,243.26,5.4,0,0,18,2007-02-01 23:58:00
"1440",2007-02-01,"23:59:00",1.32,0,243.28,5.4,0,0,18,2007-02-01 23:59:00
"1441",2007-02-02,"00:00:00",1.314,0,242.77,5.4,0,0,18,2007-02-02 00:00:00
"1442",2007-02-02,"00:01:00",1.41,0.088,242.54,5.8,0,0,18,2007-02-02 00:01:00
"1443",2007-02-02,"00:02:00",1.416,0.114,242.22,5.8,0,0,18,2007-02-02 00:02:00
"1444",2007-02-02,"00:03:00",1.412,0.114,242.16,5.8,0,0,18,2007-02-02 00:03:00
"1445",2007-02-02,"00:04:00",1.41,0.114,242.06,5.8,0,0,18,2007-02-02 00:04:00
"1446",2007-02-02,"00:05:00",1.4,0.11,241.39,5.8,0,0,18,2007-02-02 00:05:00
"1447",2007-02-02,"00:06:00",1.412,0.116,242.54,5.8,0,0,18,2007-02-02 00:06:00
"1448",2007-02-02,"00:07:00",1.418,0.12,243.34,5.8,0,0,18,2007-02-02 00:07:00
"1449",2007-02-02,"00:08:00",1.418,0.12,243.4,5.8,0,0,18,2007-02-02 00:08:00
"1450",2007-02-02,"00:09:00",1.48,0.186,243.17,6,0,0,18,2007-02-02 00:09:00
"1451",2007-02-02,"00:10:00",1.484,0.222,242.71,6.2,0,0,18,2007-02-02 00:10:00
"1452",2007-02-02,"00:11:00",1.484,0.222,242.74,6.2,0,0,18,2007-02-02 00:11:00
"1453",2007-02-02,"00:12:00",1.482,0.22,242.71,6,0,0,18,2007-02-02 00:12:00
"1454",2007-02-02,"00:13:00",1.484,0.222,243.07,6.2,0,0,18,2007-02-02 00:13:00
"1455",2007-02-02,"00:14:00",1.484,0.222,243.08,6,0,0,18,2007-02-02 00:14:00
"1456",2007-02-02,"00:15:00",1.48,0.222,243.02,6,0,0,18,2007-02-02 00:15:00
"1457",2007-02-02,"00:16:00",1.43,0.154,242.8,5.8,0,0,18,2007-02-02 00:16:00
"1458",2007-02-02,"00:17:00",1.378,0.084,242.43,5.6,0,0,18,2007-02-02 00:17:00
"1459",2007-02-02,"00:18:00",1.38,0.084,242.77,5.6,0,0,18,2007-02-02 00:18:00
"1460",2007-02-02,"00:19:00",1.38,0.084,242.75,5.6,0,0,18,2007-02-02 00:19:00
"1461",2007-02-02,"00:20:00",1.37,0.076,242.36,5.6,0,0,18,2007-02-02 00:20:00
"1462",2007-02-02,"00:21:00",1.308,0,242.49,5.4,0,0,18,2007-02-02 00:21:00
"1463",2007-02-02,"00:22:00",1.308,0,242.47,5.4,0,0,18,2007-02-02 00:22:00
"1464",2007-02-02,"00:23:00",1.308,0,242.37,5.4,0,0,18,2007-02-02 00:23:00
"1465",2007-02-02,"00:24:00",1.302,0,241.93,5.4,0,0,18,2007-02-02 00:24:00
"1466",2007-02-02,"00:25:00",1.168,0,242.11,5,0,0,17,2007-02-02 00:25:00
"1467",2007-02-02,"00:26:00",0.228,0,243.67,1,0,0,0,2007-02-02 00:26:00
"1468",2007-02-02,"00:27:00",0.228,0,243.96,1,0,0,0,2007-02-02 00:27:00
"1469",2007-02-02,"00:28:00",0.23,0,244.93,1,0,0,0,2007-02-02 00:28:00
"1470",2007-02-02,"00:29:00",0.23,0,244.9,1,0,0,0,2007-02-02 00:29:00
"1471",2007-02-02,"00:30:00",0.228,0,244.56,1,0,0,0,2007-02-02 00:30:00
"1472",2007-02-02,"00:31:00",0.228,0,244.16,1,0,0,0,2007-02-02 00:31:00
"1473",2007-02-02,"00:32:00",0.228,0,243.81,1,0,0,0,2007-02-02 00:32:00
"1474",2007-02-02,"00:33:00",0.228,0,244.16,1,0,0,0,2007-02-02 00:33:00
"1475",2007-02-02,"00:34:00",0.23,0,244.78,1,0,0,0,2007-02-02 00:34:00
"1476",2007-02-02,"00:35:00",0.23,0,244.71,1,0,0,0,2007-02-02 00:35:00
"1477",2007-02-02,"00:36:00",0.228,0,244.46,1,0,0,0,2007-02-02 00:36:00
"1478",2007-02-02,"00:37:00",0.226,0,243.65,1,0,0,0,2007-02-02 00:37:00
"1479",2007-02-02,"00:38:00",0.226,0,243.13,1,0,0,0,2007-02-02 00:38:00
"1480",2007-02-02,"00:39:00",0.226,0,243.17,1,0,0,0,2007-02-02 00:39:00
"1481",2007-02-02,"00:40:00",0.224,0,242.42,1,0,0,0,2007-02-02 00:40:00
"1482",2007-02-02,"00:41:00",0.31,0.078,241.84,1.4,0,0,0,2007-02-02 00:41:00
"1483",2007-02-02,"00:42:00",0.332,0.118,241.41,1.4,0,0,0,2007-02-02 00:42:00
"1484",2007-02-02,"00:43:00",0.33,0.122,242.38,1.4,0,0,0,2007-02-02 00:43:00
"1485",2007-02-02,"00:44:00",0.33,0.122,242.38,1.4,0,0,0,2007-02-02 00:44:00
"1486",2007-02-02,"00:45:00",0.328,0.124,242.27,1.4,0,0,0,2007-02-02 00:45:00
"1487",2007-02-02,"00:46:00",0.326,0.124,242.33,1.4,0,0,0,2007-02-02 00:46:00
"1488",2007-02-02,"00:47:00",0.326,0.124,242.76,1.4,0,0,0,2007-02-02 00:47:00
"1489",2007-02-02,"00:48:00",0.324,0.122,242.32,1.4,0,0,0,2007-02-02 00:48:00
"1490",2007-02-02,"00:49:00",0.322,0.122,242.16,1.4,0,0,0,2007-02-02 00:49:00
"1491",2007-02-02,"00:50:00",0.322,0.124,242.37,1.4,0,0,0,2007-02-02 00:50:00
"1492",2007-02-02,"00:51:00",0.322,0.128,243.12,1.4,0,0,0,2007-02-02 00:51:00
"1493",2007-02-02,"00:52:00",0.32,0.126,242.94,1.4,0,0,0,2007-02-02 00:52:00
"1494",2007-02-02,"00:53:00",0.384,0.19,242.6,1.8,0,0,0,2007-02-02 00:53:00
"1495",2007-02-02,"00:54:00",0.394,0.226,241.72,1.8,0,0,0,2007-02-02 00:54:00
"1496",2007-02-02,"00:55:00",0.394,0.224,241.74,1.8,0,0,0,2007-02-02 00:55:00
"1497",2007-02-02,"00:56:00",0.334,0.14,241.9,1.4,0,0,0,2007-02-02 00:56:00
"1498",2007-02-02,"00:57:00",0.3,0.092,242.28,1.2,0,0,0,2007-02-02 00:57:00
"1499",2007-02-02,"00:58:00",0.3,0.094,242.52,1.2,0,0,0,2007-02-02 00:58:00
"1500",2007-02-02,"00:59:00",0.296,0.092,241.91,1.2,0,0,0,2007-02-02 00:59:00
"1501",2007-02-02,"01:00:00",0.39,0.214,241.98,1.8,0,0,0,2007-02-02 01:00:00
"1502",2007-02-02,"01:01:00",0.378,0.216,241.96,1.8,0,1,0,2007-02-02 01:01:00
"1503",2007-02-02,"01:02:00",0.376,0.218,242.1,1.8,0,2,0,2007-02-02 01:02:00
"1504",2007-02-02,"01:03:00",0.376,0.216,242.04,1.8,0,1,0,2007-02-02 01:03:00
"1505",2007-02-02,"01:04:00",0.34,0.16,241.94,1.6,0,1,0,2007-02-02 01:04:00
"1506",2007-02-02,"01:05:00",0.306,0.108,241.48,1.4,0,2,0,2007-02-02 01:05:00
"1507",2007-02-02,"01:06:00",0.306,0.108,241.59,1.4,0,1,0,2007-02-02 01:06:00
"1508",2007-02-02,"01:07:00",0.306,0.108,241.51,1.4,0,2,0,2007-02-02 01:07:00
"1509",2007-02-02,"01:08:00",0.306,0.108,241.74,1.4,0,1,0,2007-02-02 01:08:00
"1510",2007-02-02,"01:09:00",0.306,0.112,242.43,1.4,0,1,0,2007-02-02 01:09:00
"1511",2007-02-02,"01:10:00",0.308,0.114,242.92,1.4,0,2,0,2007-02-02 01:10:00
"1512",2007-02-02,"01:11:00",0.306,0.112,242.71,1.4,0,1,0,2007-02-02 01:11:00
"1513",2007-02-02,"01:12:00",0.306,0.112,242.68,1.4,0,1,0,2007-02-02 01:12:00
"1514",2007-02-02,"01:13:00",0.308,0.12,244.08,1.4,0,2,0,2007-02-02 01:13:00
"1515",2007-02-02,"01:14:00",0.306,0.12,244.06,1.4,0,1,0,2007-02-02 01:14:00
"1516",2007-02-02,"01:15:00",0.306,0.118,243.98,1.4,0,1,0,2007-02-02 01:15:00
"1517",2007-02-02,"01:16:00",0.304,0.118,243.67,1.4,0,2,0,2007-02-02 01:16:00
"1518",2007-02-02,"01:17:00",0.302,0.116,243.38,1.4,0,1,0,2007-02-02 01:17:00
"1519",2007-02-02,"01:18:00",0.3,0.112,242.75,1.2,0,1,0,2007-02-02 01:18:00
"1520",2007-02-02,"01:19:00",0.3,0.112,242.74,1.2,0,2,0,2007-02-02 01:19:00
"1521",2007-02-02,"01:20:00",0.296,0.108,241.4,1.2,0,1,0,2007-02-02 01:20:00
"1522",2007-02-02,"01:21:00",0.372,0.186,241.41,1.8,0,1,0,2007-02-02 01:21:00
"1523",2007-02-02,"01:22:00",0.406,0.242,241.47,2,0,1,0,2007-02-02 01:22:00
"1524",2007-02-02,"01:23:00",0.4,0.24,241.09,1.8,0,1,0,2007-02-02 01:23:00
"1525",2007-02-02,"01:24:00",0.4,0.244,241.63,1.8,0,2,0,2007-02-02 01:24:00
"1526",2007-02-02,"01:25:00",0.398,0.242,241.52,1.8,0,1,0,2007-02-02 01:25:00
"1527",2007-02-02,"01:26:00",0.396,0.242,241.57,1.8,0,1,0,2007-02-02 01:26:00
"1528",2007-02-02,"01:27:00",0.394,0.242,241.42,1.8,0,1,0,2007-02-02 01:27:00
"1529",2007-02-02,"01:28:00",0.392,0.244,241.69,1.8,0,1,0,2007-02-02 01:28:00
"1530",2007-02-02,"01:29:00",0.39,0.242,241.49,1.8,0,2,0,2007-02-02 01:29:00
"1531",2007-02-02,"01:30:00",0.388,0.242,241.41,1.8,0,1,0,2007-02-02 01:30:00
"1532",2007-02-02,"01:31:00",0.358,0.188,241.43,1.6,0,1,0,2007-02-02 01:31:00
"1533",2007-02-02,"01:32:00",0.318,0.122,241.82,1.4,0,0,0,2007-02-02 01:32:00
"1534",2007-02-02,"01:33:00",0.316,0.122,241.82,1.4,0,0,0,2007-02-02 01:33:00
"1535",2007-02-02,"01:34:00",0.318,0.122,242.19,1.4,0,0,0,2007-02-02 01:34:00
"1536",2007-02-02,"01:35:00",0.318,0.124,242.58,1.4,0,0,0,2007-02-02 01:35:00
"1537",2007-02-02,"01:36:00",0.254,0,242.62,1,0,0,0,2007-02-02 01:36:00
"1538",2007-02-02,"01:37:00",0.222,0,241.76,1,0,0,0,2007-02-02 01:37:00
"1539",2007-02-02,"01:38:00",0.312,0.086,241.29,1.4,0,0,0,2007-02-02 01:38:00
"1540",2007-02-02,"01:39:00",0.298,0.09,241.47,1.2,0,0,0,2007-02-02 01:39:00
"1541",2007-02-02,"01:40:00",0.3,0.09,241.57,1.2,0,0,0,2007-02-02 01:40:00
"1542",2007-02-02,"01:41:00",0.3,0.092,241.95,1.2,0,0,0,2007-02-02 01:41:00
"1543",2007-02-02,"01:42:00",0.298,0.092,241.81,1.2,0,0,0,2007-02-02 01:42:00
"1544",2007-02-02,"01:43:00",0.296,0.09,241.83,1.2,0,0,0,2007-02-02 01:43:00
"1545",2007-02-02,"01:44:00",0.296,0.092,242.27,1.2,0,0,0,2007-02-02 01:44:00
"1546",2007-02-02,"01:45:00",0.296,0.094,242.56,1.2,0,0,0,2007-02-02 01:45:00
"1547",2007-02-02,"01:46:00",0.294,0.094,242.74,1.2,0,0,0,2007-02-02 01:46:00
"1548",2007-02-02,"01:47:00",0.294,0.096,243.06,1.2,0,0,0,2007-02-02 01:47:00
"1549",2007-02-02,"01:48:00",0.272,0.062,243.21,1.2,0,0,0,2007-02-02 01:48:00
"1550",2007-02-02,"01:49:00",0.224,0,243.08,1,0,0,0,2007-02-02 01:49:00
"1551",2007-02-02,"01:50:00",0.224,0,242.61,1,0,0,0,2007-02-02 01:50:00
"1552",2007-02-02,"01:51:00",0.224,0,242.35,1,0,0,0,2007-02-02 01:51:00
"1553",2007-02-02,"01:52:00",0.222,0,242.05,1,0,0,0,2007-02-02 01:52:00
"1554",2007-02-02,"01:53:00",0.222,0,241.82,1,0,0,0,2007-02-02 01:53:00
"1555",2007-02-02,"01:54:00",0.224,0,242.44,1,0,0,0,2007-02-02 01:54:00
"1556",2007-02-02,"01:55:00",0.224,0,242.4,1,0,0,0,2007-02-02 01:55:00
"1557",2007-02-02,"01:56:00",0.222,0,242.07,1,0,0,0,2007-02-02 01:56:00
"1558",2007-02-02,"01:57:00",0.22,0,240.97,1,0,0,0,2007-02-02 01:57:00
"1559",2007-02-02,"01:58:00",0.22,0,241.3,1,0,0,0,2007-02-02 01:58:00
"1560",2007-02-02,"01:59:00",0.22,0,240.92,1,0,0,0,2007-02-02 01:59:00
"1561",2007-02-02,"02:00:00",0.22,0,241.16,1,0,0,0,2007-02-02 02:00:00
"1562",2007-02-02,"02:01:00",0.262,0,242.71,1.2,0,0,0,2007-02-02 02:01:00
"1563",2007-02-02,"02:02:00",0.338,0.13,243.46,1.4,0,0,0,2007-02-02 02:02:00
"1564",2007-02-02,"02:03:00",0.334,0.132,243.88,1.4,0,0,0,2007-02-02 02:03:00
"1565",2007-02-02,"02:04:00",0.332,0.13,243.73,1.4,0,0,0,2007-02-02 02:04:00
"1566",2007-02-02,"02:05:00",0.33,0.13,243.46,1.4,0,0,0,2007-02-02 02:05:00
"1567",2007-02-02,"02:06:00",0.328,0.13,243.53,1.4,0,0,0,2007-02-02 02:06:00
"1568",2007-02-02,"02:07:00",0.326,0.128,243.19,1.4,0,0,0,2007-02-02 02:07:00
"1569",2007-02-02,"02:08:00",0.326,0.128,243.14,1.4,0,0,0,2007-02-02 02:08:00
"1570",2007-02-02,"02:09:00",0.324,0.13,243.52,1.4,0,0,0,2007-02-02 02:09:00
"1571",2007-02-02,"02:10:00",0.324,0.134,244.22,1.4,0,0,0,2007-02-02 02:10:00
"1572",2007-02-02,"02:11:00",0.324,0.132,243.85,1.4,0,0,0,2007-02-02 02:11:00
"1573",2007-02-02,"02:12:00",0.322,0.13,243.56,1.4,0,0,0,2007-02-02 02:12:00
"1574",2007-02-02,"02:13:00",0.322,0.132,244.14,1.4,0,0,0,2007-02-02 02:13:00
"1575",2007-02-02,"02:14:00",0.322,0.132,244.16,1.4,0,0,0,2007-02-02 02:14:00
"1576",2007-02-02,"02:15:00",0.322,0.132,243.91,1.4,0,0,0,2007-02-02 02:15:00
"1577",2007-02-02,"02:16:00",0.278,0.07,243.78,1.2,0,0,0,2007-02-02 02:16:00
"1578",2007-02-02,"02:17:00",0.226,0,244.25,1,0,0,0,2007-02-02 02:17:00
"1579",2007-02-02,"02:18:00",0.23,0,245.38,1,0,0,0,2007-02-02 02:18:00
"1580",2007-02-02,"02:19:00",0.23,0,246.1,1,0,0,0,2007-02-02 02:19:00
"1581",2007-02-02,"02:20:00",0.232,0,246.57,1,0,0,0,2007-02-02 02:20:00
"1582",2007-02-02,"02:21:00",0.232,0,246.39,1,0,0,0,2007-02-02 02:21:00
"1583",2007-02-02,"02:22:00",0.306,0.084,245.73,1.4,0,0,0,2007-02-02 02:22:00
"1584",2007-02-02,"02:23:00",0.306,0.106,245.24,1.4,0,0,0,2007-02-02 02:23:00
"1585",2007-02-02,"02:24:00",0.306,0.106,245.16,1.4,0,0,0,2007-02-02 02:24:00
"1586",2007-02-02,"02:25:00",0.306,0.106,244.96,1.2,0,0,0,2007-02-02 02:25:00
"1587",2007-02-02,"02:26:00",0.306,0.106,245.06,1.4,0,0,0,2007-02-02 02:26:00
"1588",2007-02-02,"02:27:00",0.304,0.106,245.08,1.2,0,0,0,2007-02-02 02:27:00
"1589",2007-02-02,"02:28:00",0.302,0.104,244.64,1.2,0,0,0,2007-02-02 02:28:00
"1590",2007-02-02,"02:29:00",0.3,0.102,244.23,1.2,0,0,0,2007-02-02 02:29:00
"1591",2007-02-02,"02:30:00",0.298,0.102,244.34,1.2,0,0,0,2007-02-02 02:30:00
"1592",2007-02-02,"02:31:00",0.3,0.104,244.77,1.2,0,0,0,2007-02-02 02:31:00
"1593",2007-02-02,"02:32:00",0.274,0.066,245.35,1.2,0,0,0,2007-02-02 02:32:00
"1594",2007-02-02,"02:33:00",0.228,0,244.94,1,0,0,0,2007-02-02 02:33:00
"1595",2007-02-02,"02:34:00",0.226,0,243.89,1,0,0,0,2007-02-02 02:34:00
"1596",2007-02-02,"02:35:00",0.226,0,243.79,1,0,0,0,2007-02-02 02:35:00
"1597",2007-02-02,"02:36:00",0.228,0,244.72,1,0,0,0,2007-02-02 02:36:00
"1598",2007-02-02,"02:37:00",0.228,0,244.87,1,0,0,0,2007-02-02 02:37:00
"1599",2007-02-02,"02:38:00",0.228,0,244.82,1,0,0,0,2007-02-02 02:38:00
"1600",2007-02-02,"02:39:00",0.228,0,244.65,1,0,0,0,2007-02-02 02:39:00
"1601",2007-02-02,"02:40:00",0.226,0,243.87,1,0,0,0,2007-02-02 02:40:00
"1602",2007-02-02,"02:41:00",0.226,0,243.55,1,0,0,0,2007-02-02 02:41:00
"1603",2007-02-02,"02:42:00",0.338,0.114,243.69,1.6,0,0,0,2007-02-02 02:42:00
"1604",2007-02-02,"02:43:00",0.338,0.134,244.63,1.4,0,0,0,2007-02-02 02:43:00
"1605",2007-02-02,"02:44:00",0.334,0.136,244.63,1.4,0,0,0,2007-02-02 02:44:00
"1606",2007-02-02,"02:45:00",0.334,0.136,244.71,1.4,0,0,0,2007-02-02 02:45:00
"1607",2007-02-02,"02:46:00",0.332,0.134,244.65,1.4,0,0,0,2007-02-02 02:46:00
"1608",2007-02-02,"02:47:00",0.33,0.136,245.05,1.4,0,0,0,2007-02-02 02:47:00
"1609",2007-02-02,"02:48:00",0.328,0.132,244.39,1.4,0,0,0,2007-02-02 02:48:00
"1610",2007-02-02,"02:49:00",0.328,0.132,244.29,1.4,0,0,0,2007-02-02 02:49:00
"1611",2007-02-02,"02:50:00",0.326,0.132,244.34,1.4,0,0,0,2007-02-02 02:50:00
"1612",2007-02-02,"02:51:00",0.324,0.13,243.98,1.4,0,0,0,2007-02-02 02:51:00
"1613",2007-02-02,"02:52:00",0.324,0.132,244.19,1.4,0,0,0,2007-02-02 02:52:00
"1614",2007-02-02,"02:53:00",0.322,0.128,243.59,1.4,0,0,0,2007-02-02 02:53:00
"1615",2007-02-02,"02:54:00",0.322,0.132,244.43,1.4,0,0,0,2007-02-02 02:54:00
"1616",2007-02-02,"02:55:00",0.322,0.132,244.09,1.4,0,0,0,2007-02-02 02:55:00
"1617",2007-02-02,"02:56:00",0.296,0.094,243.41,1.2,0,0,0,2007-02-02 02:56:00
"1618",2007-02-02,"02:57:00",0.224,0,243.09,1,0,0,0,2007-02-02 02:57:00
"1619",2007-02-02,"02:58:00",0.226,0,243.43,1,0,0,0,2007-02-02 02:58:00
"1620",2007-02-02,"02:59:00",0.224,0,243.15,1,0,0,0,2007-02-02 02:59:00
"1621",2007-02-02,"03:00:00",0.226,0,243.89,1,0,0,0,2007-02-02 03:00:00
"1622",2007-02-02,"03:01:00",0.226,0,244.15,1,0,0,0,2007-02-02 03:01:00
"1623",2007-02-02,"03:02:00",0.226,0,243.94,1,0,0,0,2007-02-02 03:02:00
"1624",2007-02-02,"03:03:00",0.226,0,243.73,1,0,0,0,2007-02-02 03:03:00
"1625",2007-02-02,"03:04:00",0.224,0,243.08,1,0,0,0,2007-02-02 03:04:00
"1626",2007-02-02,"03:05:00",0.226,0,243.41,1,0,0,0,2007-02-02 03:05:00
"1627",2007-02-02,"03:06:00",0.268,0,243.94,1.2,0,0,0,2007-02-02 03:06:00
"1628",2007-02-02,"03:07:00",0.304,0.102,244.25,1.2,0,0,0,2007-02-02 03:07:00
"1629",2007-02-02,"03:08:00",0.304,0.1,243.95,1.2,0,0,0,2007-02-02 03:08:00
"1630",2007-02-02,"03:09:00",0.304,0.098,243.68,1.2,0,0,0,2007-02-02 03:09:00
"1631",2007-02-02,"03:10:00",0.302,0.1,243.83,1.2,0,0,0,2007-02-02 03:10:00
"1632",2007-02-02,"03:11:00",0.3,0.098,243.41,1.2,0,0,0,2007-02-02 03:11:00
"1633",2007-02-02,"03:12:00",0.298,0.094,242.85,1.2,0,0,0,2007-02-02 03:12:00
"1634",2007-02-02,"03:13:00",0.298,0.098,243.44,1.2,0,0,0,2007-02-02 03:13:00
"1635",2007-02-02,"03:14:00",0.296,0.096,243.18,1.2,0,0,0,2007-02-02 03:14:00
"1636",2007-02-02,"03:15:00",0.296,0.096,243.2,1.2,0,0,0,2007-02-02 03:15:00
"1637",2007-02-02,"03:16:00",0.284,0.08,242.89,1.2,0,0,0,2007-02-02 03:16:00
"1638",2007-02-02,"03:17:00",0.224,0,242.68,1,0,0,0,2007-02-02 03:17:00
"1639",2007-02-02,"03:18:00",0.224,0,243.18,1,0,0,0,2007-02-02 03:18:00
